"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
841.033977887386,7.97022154467222,2.29091625448654,3.47905408111856,0.000503187028382823,0.00402387630906377,"IGKV1-27"
2264.43683624277,7.91049292255547,1.5794650358341,5.00833683752804,5.49023895673152e-07,1.35699040482797e-05,"IGHV4-59"
3868.54989643407,7.89640018821046,1.75601446701356,4.49677399391805,6.89922554696082e-06,0.00012143614709407,"IGKV1-5"
29.4424826634745,7.78672443894995,1.50009886157969,5.19080751167964,2.09384001201358e-07,6.02153237608306e-06,"IGHV3-71"
18028.4458639232,7.76338576970754,1.93980486293898,4.00214780261212,6.27700646970379e-05,0.000750973344767934,"IGLC2"
810.955065906885,7.67821764116747,1.68033101534681,4.56946730795346,4.88965428488645e-06,9.07720908439577e-05,"IGKV1-12"
334.207776037313,7.62887678768137,1.05754509593136,7.21376026141258,5.44275459000402e-13,6.93323200080512e-11,"IGKV2-30"
946.111565350689,7.6103380584875,1.45422966027618,5.23324359719233,1.66560997625317e-07,4.94014946986611e-06,"IGHV5-51"
25.9084344820422,7.58946314464394,1.74058832531801,4.3602861367333,1.29892478587466e-05,0.000205585122896498,"IGKV1D-35"
1713.34784776479,7.57766827312655,1.5632876148727,4.84726431722136,1.25175603738356e-06,2.7638773305429e-05,"IGLV1-51"
26.0312246961936,7.57027444263083,3.24521470243403,2.33274995240002,0.0196612727883626,0.0695648735284815,"DEFA1"
24.165495630666,7.50857151816706,1.52060256585798,4.93789217955872,7.8971481506096e-07,1.85061471755795e-05,"IGHV3-62"
23.582900063445,7.48353195709908,1.38490477142677,5.40364371002154,6.53005915464138e-08,2.21442552083675e-06,"IGHV2-70D"
112.096871910462,7.48178617450816,1.38796309874438,5.39047917143946,7.02700603646636e-08,2.34690191523797e-06,"IGLV10-54"
23.260204814596,7.44445489227055,1.52192839207691,4.89146199717808,1.00089720695043e-06,2.28618727546194e-05,"IGHV3-64"
32.5526877544179,7.36816370805719,2.09312668899485,3.52017092266665,0.000431268783796282,0.00355166733178604,"KRT5"
